train_010798	Đóng gói sản phẩm rất kém Chất lượng sản phẩm rất kém ảnh bị trùng hết Rất không đáng tiền	Negative
train_010257	Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh Bánh giòn và ngon	Positive
train_006433	Hàng tạm đc.lưỡi Gà nhăn nhiều quá	Negative
train_012541	Chất lượng CỰC DỞMbăng dính này lõi 10mm chứ ko phải 5mm như shop quảng cáolõi nặng băng keo dày ko dínhbởcuộn 1 kg mà bé hơn hẳn so với cuộn 1kg mua của shop khác.cuộn màu đục mình mua ở đây. màu vàng mình mua chỗ khácgiao hàng cho bên vc lâu(3 ngày mới đi gửi) .TÓM LẠI KO NÊN MUA	Negative
train_003068	Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Cảm ơn những món quà của shop	Positive
train_013659	Giao hàng đúng hẹn. Nhưng chuột dùng một tháng đã bị hỏng.	Negative
train_007681	Đóng gói sản phẩm rất đẹp và chắc chắn. Mua 3 đôi thì 1 đôi from k chuẩn bị chật.	Positive
train_002442	Sài siêu thích mà giá lại mềm ❤️❤️👍 Chị chủ shop thân thiện thời gian giao hàng nhanh đã vậy còn đc chị chủ bonus cho mấy cái sample 💋💋 Lần sau e sẽ ủng hộ chị tiếp 💋❤️🌸	Positive
train_011616	Hôm nay mình vừa nhận được sách khá thất vọng về bìa sách cả mắt trc và mặt sau nó như bị dán lại vì lỗi. Nội dung sách thì khỏi phải bàn rồi nhưng cuốn sách là để nâng niu mà giờ chưa đọc đã thế này thì cx k biết làm thế nào...	Negative
train_000314	dây xài quá dở ko có độ đàn hồi. phí tiền mua bực vào người.	Negative
train_006469	Đóng gói sản phẩm bị mở trước khi nhận. Giờ chạy thì sai. Nói chung chưa được hài lòng	Positive
train_011067	Bỉm không giống bỉm mình đã từng dùng.	Negative
train_001088	Bìa hơi gãy do vận chuyển nhưng nchung thì vẫn tốt5 sao	Positive
train_009275	Thời gian giao hàng rất nhanh Đóng gói sản phẩm rất đẹp và chắc chắn Phải dùng thử coi mới biết được chất lượng ạ	Positive
train_013997	Chất lượng sản phẩm rất kém. Sắt bị han rỉ không nên mua shop này	Negative
train_010430	giao hàng nhanh đồng hồ đẹp ưng còn chất lượng dùng lâu mới biết	Positive
train_013664	Shop phục vụ rất kémĐặt size 37, Shop gửi về 1 chiếc size 36, 1 chiếc size 37 K muốn trả hàng nên đặt thêm 1 đôi để Shop gửi bù và Shop chịu phí ship nhưng lại gửi đúng 1 đôi 2 chiếc size 36, và k chịu phi nên phải trả lại hàng Sau đó cũng k có ý kiến gì về trách nhiệm của Shop đối với đôi cũ	Negative
train_009363	Giao hàng lâu đóng gói móp méo 10ml hơi ít nên mua full chai cho lợi	Negative
train_007816	Phải định nghĩa như vậy thì đúng hơn .	Negative
train_001953	Shop lừa đảo điện thoại hư đéo có bảo hành bảo hiểm gì đâu mấy bạn ơi :) block chặn không rep ib luôn	Negative
train_013983	Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền Rất đáng tiền Thời gian giao hàng rất nhanh Giày đẹp lắm shop ơi ♥️	Positive
train_008378	Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền đc shop tặng món quà nhỏ rất xinh thank shop nhiều <3	Positive
train_003985	Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh Sản phẩm e chụp qua thui nkg thật ra rất là đẹp	Positive
train_014138	Sản phẩm hđ kém.phải gửi đổi lại tiền cước nữaì cũng đến 400 .shop phục vụ ko quân tử.tóm lại là mua một lần cho biếtbiết rồi mà tránh xa Chất lượng sản phẩm rất kém.ko hài lòng tý nào	Negative
train_000231	Hàng tương đối ok Rất đáng tiền	Positive
train_003709	Giá rẻ hàng đẹp.	Positive
train_010619	Giao thieu kep đuoi muỗi tinh dầu.k cần giải quyết.xóA SHOPEE vì có khong can lam an giả dối	Negative
train_009694	xiaomi rẻ mà chất	Positive
train_004292	mui la kg phai mui bac ha co phai nuoc mau trang la mui bac ha kg shop .nêu la vây thi wa kem shop ui.	Negative
train_007525	Quánh Mascara dòi, cũng đẹp nè :3 Phấn thì chưa quánh nên chưa nhận xét đc, mà cái gương chắc để trưng thoi ha, chứ hông thấy gì hết ráo :)) Đc tặng bịch gì đó hông rõ, thấy ghi lotion chắc dưỡng da mặt hả ta? Hông rành mí này :') Có thư cảm ơn đồ, nhìn cưng :* Để coi xài ổn mơi mốt ủng hộ shop típ nè	Positive
train_009266	Thơm .... Bùi bùi	Positive
train_014329	Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn.se ung ho shop	Positive
train_009946	Tẩy trang tốt mình xài mấy chai rồi	Positive
train_007274	Sản phẩm được giao hàng đảm bảo thời gian còn độ bền thì chưa biết được. Hihi	Positive
train_016030	Ở ngoài xinh lắm luôn nói chung là rất cưng :'>	Positive
train_015199	Review: Shop tư vấn nhiệt tình gói hàng kĩ.Cáp sạc chắc chắn tốc độ sạc nhanh.Rất tốt trong tầm giá.	Positive
train_009013	Vải xấu ko đẹp	Negative
train_012711	hàng k giống thật vs sản phẩm đã được đăng nghi là hàng giả	Negative
train_010906	Chất lượng tốt Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời	Positive
train_004823	dùng được 3 ngày rỉ sét - Rất không đáng tiền Chất lượng sản phẩm rất kém	Negative
train_009978	De thuong	Positive
train_001928	5 sao vì chất lượng	Positive
train_003711	mình dùng thấy da khô. mịnh bị mụn cám vùng cằm nhưng cũng k thấy giảm	Negative
train_012681	Lần trước mua ít case nên giao ok lắm. Lần này mua nhiều thì giao ko đúng. Thấy mọi người bình luận mình thấy cũng sợ sợ rồi. Ntin hỏi shop thì nói “tin thì mua”. Nói chung mua 12 cái chắc ko sao. Mình mua nhiều nên vậy. Chất lượng thì ok so với giá.	Negative
train_015845	Tham hut tot . nhung hoi bi hoi. Chất lượng sản phẩm tuyệt vời	Positive
train_004796	Quá đỗi thất vọng 1 sao k đáng. Tôi mua về dùng được 3 ngày chỉ để say cơm thịt và rau củ vậy mà chỉ cần say đc tầm 30s là máy ì ạch bốc mùi khét và tự ngắt. phải để 1 lúc mới dùng tiếp đc. đến ngày thứ 3 các đế nhựa của bàn say bắt đầu mòn hết k ăn khớp vs cái đựng đồ để say nữa. và rồi giờ nó gãy luôn trục say rồi. trong khi chỉ say cà rốt. bực mình	Negative
train_001370	Hàng ship chậm quá chậm	Negative
train_011068	Mình dùng A6, rửa tay nhiều, cũng từng tắm mà không thấy vấn đề gì nhưng nghĩ là cũng không nên cố tình nhúng nó vào nước (của rẻ không nên ham hố ) Nói chung là chỉ dùng để báo thông tin từ điện thoại là chính, nhất là lúc chạy xe máy, nên cứ về nhà là tháo vứt ra và tắt Bluetooth đt... Mấy cái theo dõi giấc ngủ thấy tào lao lắm, ngủ thì tháo hết ra cho khỏi vướng víu mới ngủ ngon được chứ.	Negative
train_005371	Sản phẩm chất lượng thấp mùi không thơm cháy nhanh hết.	Negative
train_004897	-Đóng gói sản phẩm đẹp và chắc chắn -Shop phục vụ rất tốt -Chất lượng sản phẩm như mô tả >95℅ -Uy tín.	Positive
train_011798	Chuột bị sờn hết giống hàng đã sủ dung shop làm viec qua tệ chuột k sd đc	Positive
train_007542	Chất lượng sp tuyệt vời mẫu mã đúng hình đáng đồng tiền thick lắm cơ	Positive
train_008035	Ko ổn lắm	Negative
train_007839	Máy ok lắm	Positive
train_002147	Shop chu đáo date dài Chất lượng sản phẩm tuyệt vời	Positive
train_003115	Thời gian giao hàng rất nhanh.giày cx oki ạ nhưng mõm sò k được như hình ạ	Positive
train_008253	khong vua y cho lam	Negative
train_009546	Giao hàng nhanh. Rất đáng tiền. Sẽ mua thêm lần nữa	Positive
train_009312	Mua sách trên tiki nhiều lần rồi nhưng lần đầu chọn từ WT book lại nhận được sách lỗi phải gửi trả lại làm mình không hài lòng. Nhưng mình lại đặt lại quyển khác vì biết quyển sách này rất hay ý nghĩa và đáng đọc cho những người mới bắt đầu tham gia vào mảng đầu tư như mình. Nếu ai muốn biết rõ hơn về kinh doanh đặc biệt là đầu tư thì quyển sách này là một gợi ý tốt.	Negative
train_011151	Nên quán triệt lại tư tưởng , từ quy hoạch xây dựng cho đến việc phát triển bền vững {Pos} môi sinh , gìn giữ văn hóa cốt lõi của thủ đô vì Hà Nội là thủ đô là bộ mặt của cả nước .{Pos}	Negative
train_000982	Phải chi biết đến shop sớm hơn. 😂 Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh	Positive
train_015695	Treo ĐẦU DÊ bán THỊT CHÓ.... Hàng ko đún như mô tả giới thiệu. HÀNG TÀU - KÉM CHẤT LƯỢNG... Chất lượng sản phẩm rất kém.... Rất không đáng tiền... Chất lượng sản phẩm rất kém..	Negative
train_013529	K thấy có thẻ bảo hành. Còn lại rất ok. Thời gian giao hàng rất nhanh Thời gian giao hàng rất nhanh	Positive
train_007597	Hàng chuẩn shop gói hàng cẩn thận.	Positive
train_005382	Thích chất lượng sản phẩm bên shop và đặc biệt đóng gói cẩn thận giao nhanh.	Positive
train_001967	Đô qua xâu . Đang le không co sao nao luôn ma bât buôc phai co 1 sao. O hinh quay video nhin cung ok . Gui đô vê đi đô xâu da mang. Chi em nao mua . Nho rut kinh nhiêm kêu cho em hang truoc nha. Đung đê nhu minh mua xong vê bo	Negative
train_002058	Giày đi thích lắm đosng gói rất đẹp và chắc chắn	Positive
train_013627	Tai nghe hoàn toàn không có bass âm thanh không giống với tai nghe MX80 đã từng nghe thử. Nếu đây đúng là tai nghe chính hãng Sennheiser thì thất vọng quá.	Negative
train_015730	Hàng ko đúng mẫu	Negative
train_008765	Chất lượng bỉm quá kém shop ak . Bỉm bị lỗi rất nhiều minh k hài lòng cho lắm . Quá buồn khi mua hàng của shop	Negative
train_012030	Đóng gói sản phẩm rất đẹp và chắc chắn màu đẹp chất lượng sản phẩm như mong đợi. . cảm ơn shop nhé!	Positive
train_006880	Đồng hồ không chạy =)) quá kém	Negative
train_003239	Giao hàng nhanh chuẩn màu Đóng gói sản phẩm rất đẹp và chắc chắn	Positive
train_010600	Trà thơm dễ uống. Táo tàu trong trà ăn cực ngon	Positive
train_004572	Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn. Áo đẹp body chất cũng khá dày dặn ấm	Positive
train_000309	Lúc tôi đặt hàng là 109k tại sao đến lúc giao lại lấy 125k. Phải lấy đúng giá so với lúc đặt hàng chứ. Chất lượng sp khá đc vừa tầm tiền	Positive
train_001271	Giao hàng nhanh.Đúng mẫu mã nhưng k đúng màu	Negative
train_010880	Shop làm ăn vớ vẩn đặt mẫu 1 kiểu gửi áo 1 kiểu góp ý thì hằn học hết mẫu thì kêu hết mẫu vẫn gửi hàng Ncl không bh ủng hộ nữa	Negative
train_003611	Chất lượng sản phẩm tuyệt vời Shop còn tặng thêm 2 dây buộc tóc	Positive
train_005013	Bút ra mực mờ nhạt . Đặt xanh đưa đen.	Negative
train_015690	Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh chủ shop ăn nói ngang ngược	Negative
train_013224	giao hang kg dung theo hinh quan cao	Negative
train_004356	Rất đẹp . Y hình . Đi êm chân . Ship cũng nhanh	Positive
train_013552	Chất lượng sản phẩm tuyệt vời. Mặc dù đưa nhầm sz nhưng vẫn đánh giá 5sao do chủ shop nhiệt tình và chất lượng rất ok	Positive
train_009498	Shop phục vụ tốt! Mỗi tội giao hàng hơi lâu tí!	Positive
train_007282	-1 Chất lượng hình vẽ của tác phẩm gốc không đặc sắc không có sự đầu tư vào bối cảnh họa sĩ họa nếp áo đẹp nhưng thần thái họa không tốt. -1 Hộp làm khó lấy, bìa sách nhiều bụi. -1 Giấy mỏng, mặt sau có thể nhìn thấy đường nét của mặt trước, chất lượng in trung bình. +1 Ý tưởng tốt, cảm giác đồng bộ. +1 Giá ghém không tệ, lại thường xuyên có chương trình giảm giá trên tiki. Có cảm giác đánh giá thấp chưa chắc được duyệt nhưng cứ thử một phen xem như tự test.	Negative
train_009570	Lần thứ 2 mua của shop Chất lượng sản phẩm OK	Positive
train_001572	Giao sách không có móc khóa vậy ? Có cái móc khóa cũng ăn nữa	Negative
train_005906	Mình đặt tả cho bé trai mà shop giao tả bé gái. Lần sau đề nghị shop lưu ý ghi chú của mình nhé	Negative
train_013248	Nắp ko đóng kín được đang nướng mà nắp bị bung ra thường xuyên. Khay và vỉ bên trong ko để cân bằng được ko biết do mình lắp chưa đúng hay do máy bị lỗi	Negative
train_002010	Giáo hàng có chậm trễ nhưng đc cái ưng ý về chất lượng . Kg giống nơi khác giao hàng gần hết date	Positive
train_015890	Chất lượng ổn nh muốn đôi size thì hơi phức tạp	Negative
train_004200	Mua shop lần đầu mà đk tặng cả gell lột mụn. Chất lượng thì kh bàn.. Mỗi tội shop hơi kiêu. Ib mãi ms rep😂	Positive
train_003340	Đặt 2 cái cùng size shop chuyển cho mình 2 cái 2size. Chán 😞 😞	Positive
train_008724	Ship tỉnh nhanh dã man. Vừa đặt tối hôm trước chiều hôm sau ship luôn =))) Rất đáng tiền	Positive
train_001241	Mình rất ưng ý về sp. Sp ko 1 lỗi nhỏ. Mong có nhìu mẹ biết đến và đặt hàng ở shop uy tín như này. Thank shop	Positive
train_014478	"1 em ảnh ám vàng, 1 em ám xanh, nhưng nói chung nhìn ảnh của em mobiistar chụp ngon lành cành đào hơn )"	Positive
train_000358	Máy rẻ chạy ổn	Positive
train_011233	Nhìn chung là cám gạo có mùi nhẹ thơm mùi gạo.Tuy nhiên gói mình mua về, khi đổ ra và dàn phẳng thì nhận thấy có nhiều hạt gạo vụn rất nhỏ, cùng đó còn có vỏ trấu???? Vì còn nhiều sạn nên sản phẩm này không nên dùng cho da mặt vì sạn sẽ cào xước da. Cái này chỉ nên dùng tẩy da chết toàn thân thôi	Negative
train_001688	Quạt đẹp mát chắc chắn. Chất lượng sản phẩm tuyệt vời Shop phục vụ rất tốt	Positive
train_004261	Vẫn tin tưởng hàng của viện khoa học nhất. Chất lượng tuyệt vời giao hàng nhanh	Positive
train_011588	Sản phẩm k ra gì.chán!	Negative
train_008898	Cài đặt và sử dụng rất dễ dàng	Positive
train_007265	San phẩm mình dùng rất tốt. Rất đáng tiền.	Positive
train_000109	Đóng gói sản phẩm rất đẹp và chắc chắn Tuy nhiên sản phẩm ko đc như mong đợi của mình lắm Thời gian giao hàng rất nhanh	Positive
train_011106	Thiếu 2 con ốc nhưng xe đepj như hình 👍🏻 Chất lượng sản phẩm tuyệt vời	Positive
train_005123	áo này có chống thấm nước đau .	Negative
train_001442	Chất lượng sản phẩm rất kém. TREO ĐẦU DÊ BÁN THỊT CHÓ! GIAO HÀNG 2 LOẠI KHÁC HẲN NHAU. Lừa đảo. Phục vụ kém thái độ chợ búa. Loại bên trái lỗi nhiều ngay chỗ tay áo cũng lỗi vải lỗi. Tem mác khác hẳn nhau. Xin lỗi bạn chứ! Gọi điện bạn kêu k nhận lại hàng. T k rảnh đi phá shop bạn.	Negative
train_008881	Tuyệt vơi. Thời gian giao hàng rất nhanh. Dịch vụ nhìn chung rất tốt	Positive
train_010787	Chất lượng sản phẩm kém Mua 3 dùng được 1 1 cái 3 cấp độ 2 cái 1 cấp độ Hơi kì kì	Negative
train_003778	Co 1 chai nó bị đổ mùi ra ngoài,la vì sao vậy shop	Positive
train_015053	Chất lượng sản phẩm tuyệt vời...size thuc te hoi nho	Positive
train_003126	Màu xanh đẹp	Positive
train_009229	Mình đã mua hàng của tiki nhiều nhưng lần này thấy thất vọng. Máy chạy kg êm. Với lại sau khi ép thì lại thấy bột nhựa trong ống ép. mn xem trong hình ảnh đính kèm phần bột màu đen đen đo. Kg biết bột nhựa này có trong nước ép kg nữa	Negative
train_012956	Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền sản phẩm tốt vượt mong đợi rất đẹp so với giá tiêng	Positive
train_007503	Sp giảm.hàng cũ. Chỉ đi phần ngọn lông. Phần gốc còn nguyên đỏ rát 3 ngày mới hết. Chất lượng sản phẩm rất kém	Negative
train_005582	Mình mua ở đây cũng tương đối khá nhiều sách. Mấy lần trước sách bảo quản rất tốt nhìn sạch và đẹp nhưng bữa nay thì thật sự mình hơi thất vọng xíu. Còn nd cuốn sách thì khỏi bàn. Cuốn sách rất đáng để bản thân đọc qua 1 lần trong đời.	Negative
train_015578	Giày đẹp xuất sắc luôn. Mình mua 3 đôi đủ 3 màu đều rất ưng	Positive
train_013327	"mình ko bik con loa bạn đang dùng nên ko đánh giá được. mình vừa nhận được con loa xiaomi thế hệ sau, cảm giác rất thích từ khâu đóng hộp đến âm thanh. Hơn hẳn con đời cũ rất xa. Hình như là ko bạn ơi. Mặc dù khi kết nối với idevice sẽ có biểu tượng pin trên thanh trạng thái của idevice nhưng mình thấy báo ảo quá."	Positive
train_012491	Đóng gói sản phẩm rất đẹp và quá chắc chắn	Positive
train_012261	Kem hơi dính và khó thấm nhưng được cái dưỡng ẩm siêu siêu tốt. Hôm qua mình thiếu ngủ mà sáng nay vùng da dưới mắt không bị trũng mỏi 😄 Hiệu quả giảm thâm nhăn thì phải sử dụng thêm thời gian mới cảm nhận đc. Shop đáng yêu và chị chủ nhiệt tình ạ 😻	Positive
train_008964	hàng dùng ngon giao hàng nhanh. Cho shop 5 sao 🙃	Positive
train_011516	Chất lượng sản phẩm tuyệt vời Rất đáng tiền Sp dùng tốt	Positive
train_002272	Bút rất đẹp❤	Positive
train_004421	Sản phẩm hiện chưa vấn đề nhưng người hỗ trợ rất thái độ. Khách hàng k biết mới cần hỏi nhưng trả lời khách hàng rất khó chịu lồi lõm. 1* về dịch vụ.	Negative
train_001307	sách trông cũ và bẩn. như hàng dùng rồi ý. nd chưa xem nk hình thức thật lm ngta thấy chán mà.	Negative
train_015989	Sản phẩm đẹp và sang đóng gói cẩn thận Rất đáng tiền	Positive
train_004577	Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn . Giao hang nhanh than thien	Positive
train_015573	Giầy đẹp đi thích ls bạn ạ	Positive
train_015210	1 lọ đủ 500gr 1 lọ thì ko đủ. Nhưng vì cơm ngon nên vẫn đánh giá 5*	Positive
train_004683	Noi chuyen kem van hoa	Negative
train_015765	Shop cho hỏi iPhone 6 làm thế nào để sạc ko dây wf	Positive
train_002012	Chất lượng sản phẩm tuyệt vời! Shop có tem dễ thương. Giày sale nhưng chất lượng Ok. Giày nhẹ êm chân. Mong là bền hihi chúc shop làm ăn tốt	Positive
train_012444	Rất hài lòng 😍	Positive
train_005087	Điểm đầu tiên phải kể đến chính là thiết kế thanh nhã của sản phẩm tạo ấn tượng rất nhẹ nhàng thoải mái. Phải nói rằng rất đẹp.Vì là cân điện tử nên mình hơi bị băn khoăn vì lo không chính xác, và đúng là không chính xác thật. Mình nhảy lên cân 3 lần liên tiếp mà lại cho ra 3 kết quả khác nhau. Với người muốn giảm cân thì 1, 2 cân khác biệt cũng là lớn lắm rồi. Cân chạy pin nữa nên lúc gần hết pin chắc còn ít chính xác hơn. hix. Nói chung cân đẹp nhưng chưa chuẩn.	Negative
train_006991	Đóng gói sản Đóng gói sản phẩm rất đẹp và chắc chắn.mua về đồng hồ đã bị chết rồi. Ngày lấy ko biết bao nhiêu lần.đổi lại được ko shop.mua cặp đồng hồ khác.	Positive
train_001452	Sài chãy nuoc ra nha uoc tum lum sop oi kem qua	Negative
train_005144	Giao hàng rất nhanh sp giống mô tả.	Positive
train_004405	Voi giá tien thi củng đc.nhung da bị loi 1chuc	Positive
train_013423	Moi su dung lan dau. Chua biet chat luong co hieu qua hay khong nhung sp de uong mui cung thom.	Positive
train_004888	Shop làm ăn thiều trách nghiệm	Negative
train_007841	Shop phục vụ rất tốt. Thời gian giao hàng nhanh. Kem mắt dùng lâu mới biết đc chất lượng, nhưng bôi lên da mình thấy khá thoải mái. Tẩy da chết mùi đất sét đặc trưng, mặt hơi ướt xíu thì tẩy dễ hơn, để ráo nước thì massa tí là kem khô hết kem rồi 😅	Positive
train_013336	Shop phục vụ rất tốt. Đóng gói sản phẩm rất đẹp và chắc chắn	Positive
train_002571	Giao hàng hợp lí về thời gian đồng hồ mặt to vcđK biết có dc bảo hành thật k :)) K chỉnh dc ngày, giờ với báo thức thì chỉnh được. Impefect.chẹp Shop phục vụ kém	Negative
train_004234	Đóng gói sản phẩm rất đẹp và chắc chắn shop còn tặng món quà nhỏ xinh làm mình thấy thích hơn!	Positive
train_008129	Chất lượng sản phẩm tuyệt vời sản phẩm cần được kiểm tra lâu dài tạm cho trước 5 sao	Positive
train_009099	sản phẩm em mua dung sạc moi co 1 đem .. qua dem thứ 2 da sac kg vào nua là sao á.. e lam ca ngày sac xiu ban dem máy mà kg sac duoc lun.. chi duoc 1 lần dau tien duy nhất	Positive
train_006974	Đánh giá 2 sao cho nổi bật :))))) hjhj Chất lượng khá tốt , hơi lỗi 1 số chỗ như ô xỏ giày chưa đục , mép giấy bẩn tệ , chỉ thừa nhiều May mắn là logo đỏ ko bị lỗi	Negative
train_004589	Chất lượng sản phẩm tuyệt vời. lần nào mua đồ của shop cũng ưng. mọi người nên mua.	Positive
train_000256	Sim mất 1 tháng sai lầm khi mua Chất lượng sản phẩm rất kém	Negative
train_006643	sim rất chất lượng. đúng như quảng cáo có đủ 12 tháng. 5 sao cho shop uy tín	Positive
train_008951	Thời gian giao hàng rất nhanh Đóng gói sản phẩm rất đẹp và chắc chắnsp rất đẹp Chất lượng sản phẩm tuyệt vời Rất đáng tiền	Positive
train_011420	Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh. Rất ưng ý	Positive
train_015467	Quá kém sạc dc có 1 lần mà kêu 10.000	Negative
train_015082	Vị thơm ngon dễ uống. Thời gian giao hàng rất nhanh	Positive
train_012833	khô gà vụn nhiều	Negative
train_014854	Sao ko thấy hạn sử dụng sp	Negative
train_003168	sản phẩm bảo quản không tốt bụi bám nhìn rất bẩn đã hoàn trả.	Negative
train_007728	Đóng gói sản phẩm rất đẹp và chắc chắn . Lần đầu mình đặt shopee mà thấy shop bọc đồ có tâm vậy luôn. Quá đẹp + chắc chắn. Xuất sắc. Rất đáng để mua. Đang làm nhưng vẫn lên Shopee cho 5* . Quá ok so với giá 40k. Tiện thể shop có FB không để link fb mình flow . Sẽ ủng hộ các bạn lần sau.	Positive
train_013732	Mình mua ngay đợt khuyến mãi. Tuy nhiên chắc do khẩu vị khác nhau mà e thấy uống không ngon ngọt vị đường gắt quá. Gía rẻ hơn so với bình thường nên mua uống thử	Negative
train_014553	Chất lượng sản phẩm tuyệt vời Son kem mềm mịn dễ lên màu	Positive
train_005052	Chất ok. Đóng gói đẹp. Giao hàng nhanh. Tiếp tục ủng hộ shop	Positive
train_001385	OK, tuyệt vời như mong đợi	Positive
train_001700	Đầu cầm điện thoại quá lỏng lẻo	Negative
train_002777	Phần giới thiệu của Trùng Sư khiến tôi liên tưởng đến Ma thổi đèn và Đạo mộ bút kí. Tôi mong chờ Trùng sư sẽ là một cuốn sách phiêu lưu mạo hiểm và kịch tính. Nhưng không đọc Trùng sư tôi rất thất vọng. Thứ nhất, tôi thất vọng về cách xây dựng nhân vật. Nhân vật chính là 1 anh chàng thiếu gia đẹp trai, tài giỏi, lạnh lùng, hiểu biết rộng, quá thông minh, rất tài giỏi, có thể kết lại một từ thông dụng bây giờ ""soái ca"". Các nhân vật khác không có gì đặc biệt, tính cách không thể hiện rõ trong truyện mà chỉ bằng lời khẳng định của tác giả. Tính cách nhân vật khác dễ thay đổi, tình cảm biến đổi không có chiều sâu, diễn biến tâm lí các nhân vật trong truyện không logic. Thứ hai, khiến tôi thất vọng chính là cốt truyện. Cốt truyện không hề kịch tính, không có đoạn cao trào khiến tôi tò mò. Mọi tình tiết đều được xây dựng rất đơn giản, dễ đoán. Gọi là ""trùng sư"" mà ""trùng"" thì xuất hiện rất ít, chủ yếu chỉ là tài lẽ liên quan đến ngũ hành của các phái, không rõ ràng ""trùng sư"" là gì, khiến tôi đọc vẫn rất mù mờ. Thứ ba là về giọng truyện rất non, đơn giản, không có chiều sâu, câu thoại sượng không cuốn hút tôi đọc. Cố đọc đến hết truyện mà không có gì vào đầu không gây nổi ấn tượng mà chỉ thấy nhàm.	Negative
train_008062	Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh Giày đẹp nha mỗi tội hơi cứng nhưng đáng giá đồng tiền <3	Positive
train_009654	Mình đã mua 2 màu hồng và hồng nâu cho mình và e gái. Nhưng mình thoa trên môi thâý ngứa đấy ạ. Mình và e mình k dám sử dụng nữa luôn.Mình đã mua hàng rất nhiều và rất hài lòng về cách phục vụ của Tiki những cây son khác dùng rất tốt tuy nhiên đối với 2 cây son này thì mình thấy chất lượng sản phẩm k ổn mong Tiki xem lại nguồn cung để đảm bảo hàng an toàn nhé!	Negative
train_015363	Đóng gói sản phẩm rất kém。 Rất không đáng tiền. hút chân không gì mà phồng như bong bóng	Negative
train_015902	Đóng gói sản phẩm kém Chất lượng sản phẩm kém.qua rong	Negative
train_011696	Quần ra màu quá nhiều thất vọng!!!!!!!!!!!!!!!!!!!!	Negative
train_004982	Bàn phím không có đèn. Không như miêu tả	Negative
train_002889	Nho ngon. Thời gian giao hàng rất nhanh	Positive
train_000402	Chọn 1 màu giao 1 màu lúc đặt hàng k nói trướcthất vọng quá toàn màu xấu	Negative
train_001844	ĐT dỏm xài éo dc ae ko nên mua Rất không đáng tiền Thời gian giao hàng rất chậm Shop phục vụ rất kém Chất lượng sản phẩm rất kém	Negative
train_008436	Nước hoa thơm dịu Chất lượng sản phẩm tuyệt vời	Positive
train_015789	Mịn che phủ khá dễ tán đều màu mùi hơi nồng. Nói chung ổn so với mặt bằng cùng giá	Positive
train_001140	Ko có micaro ko có phích để cắm đèn.. Chất lượng sản phẩm rất kém	Negative
train_005728	Rất không đáng tiền giem diên sài không dược mà con bị quéo ổ diện	Negative
train_013940	Shop phục vụ quá tệ. Mua pho mai sợi mà bán pho mai lát. Lát pho mai có mùi và móp méo.	Negative
train_003418	Kẹo thì xẹp và chảy mak bịch kẹo chỉ có khoang 60mấy viên thôi trong khi kẹo thái thường m mua có cả 100v ban đâu minh thấy m tưởng nhầm 1bịch h xé toàn bộ bịch nào cũng vậy...chẳng bik phải kẹo thái ko...mình cũng ko muốn đánh giá xấu cho shop....	Negative
train_011552	Quảng cáo là tặng kèm nước hoa hồng nhưng lại nhận được 1 cái túi bé xíu đỏ lè trông xấu xí. Khá thất vọng về chất lượng và uy tín Tiki lần này.	Negative
train_003185	Chất lượng sản phẩm rất kém Shop phục vụ rất kém Rất không đáng tiền dat 2 cai ma co giao 1 cai nhung lay 1 cai thi 100k lon me shop	Negative
train_009852	Đã mua hàng của shop rất nhiều lần và lần nào cũng ưng ý hết. Shop phục vụ rất nhiệt tình Thời gian giao hàng rất nhanh	Positive
